name,peak_coeff,est,lower_ci,upper_ci,successes,trials,scenario,simulation
B,0.9,-1,-1,0.683772233983162,0,2,R0: 1.5,54
A,1,1,0.470703061205898,1,12,12,R0: 1.5,54
B,1,-1,-1,0.683772233983162,0,2,R0: 1.5,54
A,0.7,1,0.0814837471201992,1,6,6,R0: 1.5,55
B,0.7,-1,-1,0.683772233983162,0,2,R0: 1.5,55
A,0.8,1,0.180767205549993,1,7,7,R0: 1.5,55
B,0.8,-1,-1,0.683772233983162,0,2,R0: 1.5,55
A,0.9,1,0.261166704894362,1,8,8,R0: 1.5,55
B,0.9,-1,-1,0.683772233983162,0,2,R0: 1.5,55
A,1,1,0.430171694163691,1,11,11,R0: 1.5,55
B,1,-1,-1,0.683772233983162,0,2,R0: 1.5,55
A,0.7,-1,-1,-1,9,11,R0: 1.5,56
B,0.7,1,1,1,,,R0: 1.5,56
A,0.8,-1,-1,-1,11,13,R0: 1.5,56
B,0.8,1,1,1,,,R0: 1.5,56
A,0.9,-1,-1,-1,11,13,R0: 1.5,56
B,0.9,1,1,1,,,R0: 1.5,56
A,1,0.555555555555556,0.04725446852704,0.871815904564667,14,18,R0: 1.5,56
B,1,1,1,1,,,R0: 1.5,56
A,0.7,0.666666666666667,-0.28246915799535,0.991578510971021,5,6,R0: 1.5,57
B,0.7,-1,-1,0.683772233983162,0,2,R0: 1.5,57
A,0.8,0.714285714285714,-0.15744639408639,0.992779406276199,6,7,R0: 1.5,57
B,0.8,-1,-1,0.683772233983162,0,2,R0: 1.5,57
A,0.9,0.75,-0.0530193417504132,0.993680552937496,7,8,R0: 1.5,57
B,0.9,-1,-1,0.683772233983162,0,2,R0: 1.5,57
A,1,0.454545454545455,-0.219485119144842,0.879564531654187,8,11,R0: 1.5,57
B,1,-1,-1,0.683772233983162,0,2,R0: 1.5,57
A,0.7,1,-0.0436475002099628,1,5,5,R0: 1.5,58
B,0.7,-1,-1,0.95,0,1,R0: 1.5,58
A,0.8,1,0.180767205549993,1,7,7,R0: 1.5,58
B,0.8,-1,-1,0.95,0,1,R0: 1.5,58
A,0.9,1,0.180767205549993,1,7,7,R0: 1.5,58
B,0.9,-1,-1,0.95,0,1,R0: 1.5,58
A,1,1,0.327465766240114,1,9,9,R0: 1.5,58
B,1,-1,-1,0.95,0,1,R0: 1.5,58
A,0.7,1,-1,1,3,3,R0: 1.5,59
B,0.7,1,1,1,,,R0: 1.5,59
A,0.8,1,-1,1,4,4,R0: 1.5,59
B,0.8,1,1,1,,,R0: 1.5,59
A,0.9,1,-1,1,6,6,R0: 1.5,59
B,0.9,1,1,1,,,R0: 1.5,59
A,1,1,-1,1,7,7,R0: 1.5,59
B,1,1,1,1,,,R0: 1.5,59
A,0.7,1,1,1,,,R0: 1.5,60
B,0.7,1,1,1,,,R0: 1.5,60
A,0.8,1,1,1,,,R0: 1.5,60
B,0.8,1,1,1,,,R0: 1.5,60
A,0.9,1,1,1,,,R0: 1.5,60
B,0.9,1,1,1,,,R0: 1.5,60
A,1,1,1,1,,,R0: 1.5,60
B,1,1,1,1,,,R0: 1.5,60
A,0.7,1,-1,1,3,3,R0: 1.5,61
B,0.7,1,1,1,,,R0: 1.5,61
A,0.8,1,-1,1,4,4,R0: 1.5,61
B,0.8,1,1,1,,,R0: 1.5,61
A,0.9,1,-1,1,5,5,R0: 1.5,61
B,0.9,1,1,1,,,R0: 1.5,61
A,1,1,-1,1,8,8,R0: 1.5,61
B,1,1,1,1,,,R0: 1.5,61
A,0.7,1,1,1,,,R0: 1.5,62
B,0.7,-1,-1,0.415196452357427,0,3,R0: 1.5,62
A,0.8,1,-0.683772233983162,1,2,2,R0: 1.5,62
B,0.8,-1,-1,0.415196452357427,0,3,R0: 1.5,62
A,0.9,1,-0.683772233983162,1,2,2,R0: 1.5,62
B,0.9,-1,-1,0.415196452357427,0,3,R0: 1.5,62
A,1,1,0.0814837471201992,1,6,6,R0: 1.5,62
B,1,-1,-1,0.415196452357427,0,3,R0: 1.5,62
A,0.7,1,-1,1,6,6,R0: 1.5,63
B,0.7,1,1,1,,,R0: 1.5,63
A,0.8,1,-1,1,8,8,R0: 1.5,63
B,0.8,1,1,1,,,R0: 1.5,63
A,0.9,-1,-1,-1,10,11,R0: 1.5,63
B,0.9,-1,-1,0.95,0,1,R0: 1.5,63
A,1,0.857142857142857,0.322631020136358,0.996386438681749,13,14,R0: 1.5,63
B,1,-1,-1,0.95,0,1,R0: 1.5,63
A,0.7,1,-0.204729271232949,1,4,4,R0: 1.5,64
B,0.7,1,1,1,,,R0: 1.5,64
A,0.8,1,-0.0436475002099628,1,5,5,R0: 1.5,64
B,0.8,1,1,1,,,R0: 1.5,64
A,0.9,1,0.0814837471201992,1,6,6,R0: 1.5,64
B,0.9,1,1,1,,,R0: 1.5,64
A,1,1,0.180767205549993,1,7,7,R0: 1.5,64
B,1,1,1,1,,,R0: 1.5,64
A,0.7,1,-0.204729271232949,1,4,4,R0: 1.5,65
B,0.7,1,1,1,,,R0: 1.5,65
A,0.8,1,-0.204729271232949,1,4,4,R0: 1.5,65
B,0.8,1,1,1,,,R0: 1.5,65
A,0.9,1,-0.0436475002099628,1,5,5,R0: 1.5,65
B,0.9,1,1,1,,,R0: 1.5,65
A,1,1,0.0814837471201992,1,6,6,R0: 1.5,65
B,1,1,1,1,,,R0: 1.5,65
A,0.7,1,-0.0436475002099628,1,5,5,R0: 1.5,66
B,0.7,-1,-1,0.95,0,1,R0: 1.5,66
A,0.8,1,0.327465766240114,1,9,9,R0: 1.5,66
B,0.8,-1,-1,0.95,0,1,R0: 1.5,66
A,0.9,1,0.383005784362478,1,10,10,R0: 1.5,66
B,0.9,-1,-1,0.95,0,1,R0: 1.5,66
A,1,0.846153846153846,0.279405129464245,0.996108743005307,12,13,R0: 1.5,66
B,1,-1,-1,0.683772233983162,0,2,R0: 1.5,66
A,0.7,1,-0.415196452357427,1,3,3,R0: 1.5,67
B,0.7,-1,-1,0.415196452357427,0,3,R0: 1.5,67
A,0.8,1,-0.204729271232949,1,4,4,R0: 1.5,67
B,0.8,-0.5,-0.98738107358058,0.611759100633513,1,4,R0: 1.5,67
A,0.9,0.666666666666667,-0.28246915799535,0.991578510971021,5,6,R0: 1.5,67
B,0.9,-0.5,-0.98738107358058,0.611759100633513,1,4,R0: 1.5,67
A,1,0.8,0.109967765943609,0.994942842911076,9,10,R0: 1.5,67
B,1,-0.5,-0.98738107358058,0.611759100633513,1,4,R0: 1.5,67
A,0.7,1,-0.0436475002099628,1,5,5,R0: 1.5,68
B,0.7,-1,-1,0.95,0,1,R0: 1.5,68
A,0.8,0.75,-0.0530193417504132,0.993680552937496,7,8,R0: 1.5,68
B,0.8,-1,-1,0.95,0,1,R0: 1.5,68
A,0.9,0.8,0.109967765943609,0.994942842911076,9,10,R0: 1.5,68
B,0.9,-1,-1,0.95,0,1,R0: 1.5,68
A,1,0.818181818181818,0.174440166023235,0.995402055572372,10,11,R0: 1.5,68
B,1,-1,-1,0.95,0,1,R0: 1.5,68
A,0.7,1,1,1,,,R0: 1.5,69
B,0.7,1,1,1,,,R0: 1.5,69
A,0.8,1,1,1,,,R0: 1.5,69
B,0.8,1,1,1,,,R0: 1.5,69
A,0.9,1,1,1,,,R0: 1.5,69
B,0.9,1,1,1,,,R0: 1.5,69
A,1,1,1,1,,,R0: 1.5,69
B,1,1,1,1,,,R0: 1.5,69
A,0.7,0.666666666666667,-0.28246915799535,0.991578510971021,5,6,R0: 1.5,70
B,0.7,1,-1,1,1,1,R0: 1.5,70
A,0.8,0.666666666666667,-0.28246915799535,0.991578510971021,5,6,R0: 1.5,70
B,0.8,-1,-1,0.95,0,1,R0: 1.5,70
A,0.9,0.818181818181818,0.174440166023235,0.995402055572372,10,11,R0: 1.5,70
B,0.9,-1,-1,0.95,0,1,R0: 1.5,70
A,1,0.857142857142857,0.322631020136358,0.996386438681749,13,14,R0: 1.5,70
B,1,0,-0.97484176581315,0.97484176581315,1,2,R0: 1.5,70
A,0.7,1,1,1,,,R0: 1.5,71
B,0.7,1,1,1,,,R0: 1.5,71
A,0.8,1,1,1,,,R0: 1.5,71
B,0.8,1,1,1,,,R0: 1.5,71
A,0.9,1,1,1,,,R0: 1.5,71
B,0.9,1,1,1,,,R0: 1.5,71
A,1,1,1,1,,,R0: 1.5,71
B,1,1,1,1,,,R0: 1.5,71
A,0.7,0.5,-0.301711588825648,0.936291947500111,6,8,R0: 1.5,72
B,0.7,-1,-1,0.95,0,1,R0: 1.5,72
A,0.8,0.454545454545455,-0.219485119144842,0.879564531654187,8,11,R0: 1.5,72
B,0.8,-1,-1,0.95,0,1,R0: 1.5,72
A,0.9,0.5,-0.047541639792255,0.854675923494236,12,16,R0: 1.5,72
B,0.9,-1,-1,0.95,0,1,R0: 1.5,72
A,1,0.478260869565217,0.0318960591951241,0.795427732169283,17,23,R0: 1.5,72
B,1,-1,-1,0.683772233983162,0,2,R0: 1.5,72
A,0.7,1,-0.0436475002099628,1,5,5,R0: 1.5,73
B,0.7,-1,-1,0.95,0,1,R0: 1.5,73
A,0.8,1,-0.0436475002099628,1,5,5,R0: 1.5,73
B,0.8,-1,-1,0.95,0,1,R0: 1.5,73
A,0.9,1,0.430171694163691,1,11,11,R0: 1.5,73
B,0.9,-1,-1,0.95,0,1,R0: 1.5,73
A,1,1,0.505894723999058,1,13,13,R0: 1.5,73
B,1,-1,-1,0.95,0,1,R0: 1.5,73
A,0.7,0.454545454545455,-0.219485119144842,0.879564531654187,8,11,R0: 1.5,74
B,0.7,1,1,1,,,R0: 1.5,74
A,0.8,0.454545454545455,-0.219485119144842,0.879564531654187,8,11,R0: 1.5,74
B,0.8,1,1,1,,,R0: 1.5,74
A,0.9,0.538461538461539,-0.0762630784680818,0.899237853017697,10,13,R0: 1.5,74
B,0.9,-1,-1,0.95,0,1,R0: 1.5,74
A,1,0.571428571428572,-0.0159513540969437,0.906841424220265,11,14,R0: 1.5,74
B,1,-1,-1,0.95,0,1,R0: 1.5,74
A,0.7,1,-0.683772233983162,1,2,2,R0: 1.5,75
B,0.7,-1,-1,0.683772233983162,0,2,R0: 1.5,75
A,0.8,0.714285714285714,-0.15744639408639,0.992779406276199,6,7,R0: 1.5,75
B,0.8,-1,-1,0.683772233983162,0,2,R0: 1.5,75
A,0.9,0.8,0.109967765943609,0.994942842911076,9,10,R0: 1.5,75
B,0.9,-1,-1,0.415196452357427,0,3,R0: 1.5,75
A,1,0.692307692307692,0.0910578886468847,0.961586656034943,11,13,R0: 1.5,75
B,1,-1,-1,0.415196452357427,0,3,R0: 1.5,75
A,0.7,1,-1,1,4,4,R0: 1.5,76
B,0.7,1,1,1,,,R0: 1.5,76
A,0.8,1,-1,1,8,8,R0: 1.5,76
B,0.8,1,1,1,,,R0: 1.5,76
A,0.9,-1,-1,-1,9,10,R0: 1.5,76
B,0.9,1,1,1,,,R0: 1.5,76
A,1,0.857142857142857,0.322631020136358,0.996386438681749,13,14,R0: 1.5,76
B,1,-1,-1,0.95,0,1,R0: 1.5,76
A,0.7,0.666666666666667,-0.28246915799535,0.991578510971021,5,6,R0: 1.5,77
B,0.7,-1,-1,0.415196452357427,0,3,R0: 1.5,77
A,0.8,0.75,-0.0530193417504132,0.993680552937496,7,8,R0: 1.5,77
B,0.8,-1,-1,0.415196452357427,0,3,R0: 1.5,77
A,0.9,0.777777777777778,0.035006970165326,0.994381726506802,8,9,R0: 1.5,77
B,0.9,-1,-1,0.415196452357427,0,3,R0: 1.5,77
A,1,0.818181818181818,0.174440166023235,0.995402055572372,10,11,R0: 1.5,77
B,1,-1,-1,0.204729271232949,0,4,R0: 1.5,77
A,0.7,1,-0.0436475002099628,1,5,5,R0: 1.5,78
B,0.7,-1,-1,0.95,0,1,R0: 1.5,78
A,0.8,1,-0.0436475002099628,1,5,5,R0: 1.5,78
B,0.8,-1,-1,0.95,0,1,R0: 1.5,78
A,0.9,1,-0.0436475002099628,1,5,5,R0: 1.5,78
B,0.9,0,-0.97484176581315,0.97484176581315,1,2,R0: 1.5,78
A,1,0.75,-0.0530193417504132,0.993680552937496,7,8,R0: 1.5,78
B,1,0,-0.97484176581315,0.97484176581315,1,2,R0: 1.5,78
A,0.7,1,0.180767205549993,1,7,7,R0: 1.5,79
B,0.7,-1,-1,0.683772233983162,0,2,R0: 1.5,79
A,0.8,0.777777777777778,0.035006970165326,0.994381726506802,8,9,R0: 1.5,79
B,0.8,-1,-1,0.683772233983162,0,2,R0: 1.5,79
A,0.9,0.866666666666667,0.361030866843394,0.996627139517295,14,15,R0: 1.5,79
B,0.9,-1,-1,0.415196452357427,0,3,R0: 1.5,79
A,1,0.866666666666667,0.361030866843394,0.996627139517295,14,15,R0: 1.5,79
B,1,-0.5,-0.98738107358058,0.611759100633513,1,4,R0: 1.5,79
A,0.7,1,-0.0436475002099628,1,5,5,R0: 1.5,80
B,0.7,-1,-1,0.95,0,1,R0: 1.5,80
A,0.8,1,0.383005784362478,1,10,10,R0: 1.5,80
B,0.8,-1,-1,0.95,0,1,R0: 1.5,80
A,0.9,1,0.470703061205898,1,12,12,R0: 1.5,80
B,0.9,-1,-1,0.95,0,1,R0: 1.5,80
A,1,1,0.536728476699767,1,14,14,R0: 1.5,80
B,1,-1,-1,0.95,0,1,R0: 1.5,80
A,0.7,1,-0.0436475002099628,1,5,5,R0: 1.5,81
B,0.7,-1,-1,0.683772233983162,0,2,R0: 1.5,81
A,0.8,1,-0.0436475002099628,1,5,5,R0: 1.5,81
B,0.8,-1,-1,0.683772233983162,0,2,R0: 1.5,81
A,0.9,1,0.261166704894362,1,8,8,R0: 1.5,81
B,0.9,-1,-1,0.683772233983162,0,2,R0: 1.5,81
A,1,1,0.327465766240114,1,9,9,R0: 1.5,81
B,1,-1,-1,0.683772233983162,0,2,R0: 1.5,81
A,0.7,1,-0.683772233983162,1,2,2,R0: 1.5,82
B,0.7,1,1,1,,,R0: 1.5,82
A,0.8,1,-0.415196452357427,1,3,3,R0: 1.5,82
B,0.8,1,1,1,,,R0: 1.5,82
A,0.9,1,-0.204729271232949,1,4,4,R0: 1.5,82
B,0.9,1,1,1,,,R0: 1.5,82
A,1,1,-0.0436475002099628,1,5,5,R0: 1.5,82
B,1,1,1,1,,,R0: 1.5,82
A,0.7,1,-0.683772233983162,1,2,2,R0: 1.5,83
B,0.7,1,-0.683772233983162,1,2,2,R0: 1.5,83
A,0.8,1,-0.683772233983162,1,2,2,R0: 1.5,83
B,0.8,1,-0.683772233983162,1,2,2,R0: 1.5,83
A,0.9,1,-0.683772233983162,1,2,2,R0: 1.5,83
B,0.9,1,-0.683772233983162,1,2,2,R0: 1.5,83
A,1,1,-0.204729271232949,1,4,4,R0: 1.5,83
B,1,0.333333333333333,-0.811401351899508,0.983192482680775,2,3,R0: 1.5,83
A,0.7,1,-1,1,6,6,R0: 1.5,84
B,0.7,1,1,1,,,R0: 1.5,84
A,0.8,-1,-1,-1,8,9,R0: 1.5,84
B,0.8,1,1,1,,,R0: 1.5,84
A,0.9,-1,-1,-1,9,10,R0: 1.5,84
B,0.9,1,1,1,,,R0: 1.5,84
A,1,0.833333333333333,0.230407669698112,0.99578481353628,11,12,R0: 1.5,84
B,1,1,1,1,,,R0: 1.5,84
A,0.7,0,-0.97484176581315,0.97484176581315,1,2,R0: 1.5,85
B,0.7,1,1,1,,,R0: 1.5,85
A,0.8,0.333333333333333,-0.811401351899508,0.983192482680775,2,3,R0: 1.5,85
B,0.8,1,1,1,,,R0: 1.5,85
A,0.9,0.5,-0.611759100633513,0.98738107358058,3,4,R0: 1.5,85
B,0.9,1,1,1,,,R0: 1.5,85
A,1,0.714285714285714,-0.15744639408639,0.992779406276199,6,7,R0: 1.5,85
B,1,-1,-1,0.95,0,1,R0: 1.5,85
A,0.7,1,0.0814837471201992,1,6,6,R0: 1.5,86
B,0.7,-1,-1,0.415196452357427,0,3,R0: 1.5,86
A,0.8,0.818181818181818,0.174440166023235,0.995402055572372,10,11,R0: 1.5,86
B,0.8,-1,-1,0.415196452357427,0,3,R0: 1.5,86
A,0.9,0.571428571428572,-0.0159513540969437,0.906841424220265,11,14,R0: 1.5,86
B,0.9,-0.5,-0.98738107358058,0.611759100633513,1,4,R0: 1.5,86
A,1,0.5,-0.047541639792255,0.854675923494236,12,16,R0: 1.5,86
B,1,-0.5,-0.98738107358058,0.611759100633513,1,4,R0: 1.5,86
A,0.7,1,-0.0436475002099628,1,5,5,R0: 1.5,87
B,0.7,1,1,1,,,R0: 1.5,87
A,0.8,1,0.327465766240114,1,9,9,R0: 1.5,87
B,0.8,-1,-1,0.95,0,1,R0: 1.5,87
A,0.9,1,0.430171694163691,1,11,11,R0: 1.5,87
B,0.9,-1,-1,0.683772233983162,0,2,R0: 1.5,87
A,1,0.866666666666667,0.361030866843394,0.996627139517295,14,15,R0: 1.5,87
B,1,-1,-1,0.683772233983162,0,2,R0: 1.5,87
A,0.7,-0.333333333333333,-0.983192482680775,0.811401351899508,1,3,R0: 1.5,88
B,0.7,-0.5,-0.98738107358058,0.611759100633513,1,4,R0: 1.5,88
A,0.8,0.333333333333333,-0.554443808992976,0.913456263414517,4,6,R0: 1.5,88
B,0.8,-0.6,-0.989898473241064,0.432835872236179,1,5,R0: 1.5,88
A,0.9,0.333333333333333,-0.554443808992976,0.913456263414517,4,6,R0: 1.5,88
B,0.9,-0.666666666666667,-0.991578510971021,0.28246915799535,1,6,R0: 1.5,88
A,1,0.636363636363637,-0.0355117047203452,0.954337603400081,9,11,R0: 1.5,88
B,1,-0.818181818181818,-0.995402055572372,-0.174440166023235,1,11,R0: 1.5,88
A,0.7,1,-0.683772233983162,1,2,2,R0: 1.5,89
B,0.7,1,-0.95,1,1,1,R0: 1.5,89
A,0.8,1,-0.683772233983162,1,2,2,R0: 1.5,89
B,0.8,1,-0.95,1,1,1,R0: 1.5,89
A,0.9,1,-0.0436475002099628,1,5,5,R0: 1.5,89
B,0.9,1,-0.95,1,1,1,R0: 1.5,89
A,1,0.777777777777778,0.035006970165326,0.994381726506802,8,9,R0: 1.5,89
B,1,1,-0.683772233983162,1,2,2,R0: 1.5,89
A,0.7,1,-0.683772233983162,1,2,2,R0: 1.5,90
B,0.7,-0.5,-0.98738107358058,0.611759100633513,1,4,R0: 1.5,90
A,0.8,1,-0.683772233983162,1,2,2,R0: 1.5,90
B,0.8,-0.5,-0.98738107358058,0.611759100633513,1,4,R0: 1.5,90
A,0.9,1,-0.683772233983162,1,2,2,R0: 1.5,90
B,0.9,-0.5,-0.98738107358058,0.611759100633513,1,4,R0: 1.5,90
A,1,1,-0.0436475002099628,1,5,5,R0: 1.5,90
B,1,-0.5,-0.98738107358058,0.611759100633513,1,4,R0: 1.5,90
A,0.7,1,-0.95,1,1,1,R0: 1.5,91
B,0.7,1,-1,1,3,3,R0: 1.5,91
A,0.8,1,-0.683772233983162,1,2,2,R0: 1.5,91
B,0.8,-1,-1,0.204729271232949,0,4,R0: 1.5,91
A,0.9,1,0.0814837471201992,1,6,6,R0: 1.5,91
B,0.9,-1,-1,0.204729271232949,0,4,R0: 1.5,91
A,1,1,0.430171694163691,1,11,11,R0: 1.5,91
B,1,-1,-1,0.0436475002099628,0,5,R0: 1.5,91
A,0.7,1,-1,1,1,1,R0: 1.5,92
B,0.7,1,1,1,,,R0: 1.5,92
A,0.8,1,-1,1,2,2,R0: 1.5,92
B,0.8,1,1,1,,,R0: 1.5,92
A,0.9,1,-1,1,3,3,R0: 1.5,92
B,0.9,1,1,1,,,R0: 1.5,92
A,1,1,-1,1,3,3,R0: 1.5,92
B,1,1,1,1,,,R0: 1.5,92
A,0.7,1,0.383005784362478,1,10,10,R0: 1.5,93
B,0.7,-1,-1,0.95,0,1,R0: 1.5,93
A,0.8,1,0.430171694163691,1,11,11,R0: 1.5,93
B,0.8,-1,-1,0.95,0,1,R0: 1.5,93
A,0.9,0.846153846153846,0.279405129464245,0.996108743005307,12,13,R0: 1.5,93
B,0.9,-1,-1,0.95,0,1,R0: 1.5,93
A,1,0.875,0.395358523130936,0.996837776554468,15,16,R0: 1.5,93
B,1,-1,-1,0.683772233983162,0,2,R0: 1.5,93
A,0.7,1,1,1,,,R0: 1.5,94
B,0.7,1,1,1,,,R0: 1.5,94
A,0.8,1,1,1,,,R0: 1.5,94
B,0.8,1,1,1,,,R0: 1.5,94
A,0.9,1,1,1,,,R0: 1.5,94
B,0.9,1,1,1,,,R0: 1.5,94
A,1,1,1,1,,,R0: 1.5,94
B,1,1,1,1,,,R0: 1.5,94
A,0.7,1,1,1,,,R0: 1.5,95
B,0.7,1,1,1,,,R0: 1.5,95
A,0.8,1,1,1,,,R0: 1.5,95
B,0.8,1,1,1,,,R0: 1.5,95
A,0.9,1,-1,1,1,1,R0: 1.5,95
B,0.9,1,1,1,,,R0: 1.5,95
A,1,-1,-1,-1,1,2,R0: 1.5,95
B,1,1,1,1,,,R0: 1.5,95
A,0.7,0.333333333333333,-0.401409887582919,0.850290737160616,6,9,R0: 1.5,96
B,0.7,-1,-1,0.95,0,1,R0: 1.5,96
A,0.8,0.333333333333333,-0.401409887582919,0.850290737160616,6,9,R0: 1.5,96
B,0.8,-1,-1,0.95,0,1,R0: 1.5,96
A,0.9,0.4,-0.304905700119995,0.866520977644531,7,10,R0: 1.5,96
B,0.9,-1,-1,0.95,0,1,R0: 1.5,96
A,1,0.538461538461539,-0.0762630784680818,0.899237853017697,10,13,R0: 1.5,96
B,1,0,-0.97484176581315,0.97484176581315,1,2,R0: 1.5,96
A,0.7,1,1,1,,,R0: 1.5,97
B,0.7,1,1,1,,,R0: 1.5,97
A,0.8,1,1,1,,,R0: 1.5,97
B,0.8,1,1,1,,,R0: 1.5,97
A,0.9,1,1,1,,,R0: 1.5,97
B,0.9,1,1,1,,,R0: 1.5,97
A,1,1,1,1,,,R0: 1.5,97
B,1,1,1,1,,,R0: 1.5,97
A,0.7,1,-0.95,1,1,1,R0: 1.5,98
B,0.7,-0.5,-0.98738107358058,0.611759100633513,1,4,R0: 1.5,98
A,0.8,0.333333333333333,-0.811401351899508,0.983192482680775,2,3,R0: 1.5,98
B,0.8,-0.2,-0.894510098947366,0.706734400730654,2,5,R0: 1.5,98
A,0.9,0.666666666666667,-0.28246915799535,0.991578510971021,5,6,R0: 1.5,98
B,0.9,-0.333333333333333,-0.913456263414517,0.554443808992976,2,6,R0: 1.5,98
A,1,0.75,-0.0530193417504132,0.993680552937496,7,8,R0: 1.5,98
B,1,-0.428571428571429,-0.926614867647829,0.419158272525315,2,7,R0: 1.5,98
A,0.7,1,1,1,,,R0: 1.5,99
B,0.7,1,1,1,,,R0: 1.5,99
A,0.8,1,1,1,,,R0: 1.5,99
B,0.8,1,1,1,,,R0: 1.5,99
A,0.9,1,1,1,,,R0: 1.5,99
B,0.9,1,1,1,,,R0: 1.5,99
A,1,1,1,1,,,R0: 1.5,99
B,1,1,1,1,,,R0: 1.5,99
A,0.7,1,0.383005784362478,1,10,10,R0: 1.5,100
B,0.7,-1,-1,0.95,0,1,R0: 1.5,100
A,0.8,0.857142857142857,0.322631020136358,0.996386438681749,13,14,R0: 1.5,100
B,0.8,-1,-1,0.95,0,1,R0: 1.5,100
A,0.9,0.866666666666667,0.361030866843394,0.996627139517295,14,15,R0: 1.5,100
B,0.9,-1,-1,0.95,0,1,R0: 1.5,100
A,1,0.875,0.395358523130936,0.996837776554468,15,16,R0: 1.5,100
B,1,-1,-1,0.95,0,1,R0: 1.5,100
A,0.7,0.6,-0.432835872236179,0.989898473241064,4,5,"R0: 1.5, 2.5",1
B,0.7,-1,-1,0.95,0,1,"R0: 1.5, 2.5",1
A,0.8,0.6,-0.432835872236179,0.989898473241064,4,5,"R0: 1.5, 2.5",1
B,0.8,-1,-1,0.683772233983162,0,2,"R0: 1.5, 2.5",1
A,0.9,0.666666666666667,-0.28246915799535,0.991578510971021,5,6,"R0: 1.5, 2.5",1
B,0.9,-1,-1,0.683772233983162,0,2,"R0: 1.5, 2.5",1
A,1,0.6,-0.112190924615283,0.949578547346333,8,10,"R0: 1.5, 2.5",1
B,1,-1,-1,0.204729271232949,0,4,"R0: 1.5, 2.5",1
A,0.7,1,1,1,,,"R0: 1.5, 2.5",2
B,0.7,1,-1,1,1,1,"R0: 1.5, 2.5",2
A,0.8,1,-0.95,1,1,1,"R0: 1.5, 2.5",2
B,0.8,1,-1,1,1,1,"R0: 1.5, 2.5",2
A,0.9,1,-0.95,1,1,1,"R0: 1.5, 2.5",2
B,0.9,1,-1,1,2,2,"R0: 1.5, 2.5",2
A,1,1,-0.683772233983162,1,2,2,"R0: 1.5, 2.5",2
B,1,1,-1,1,2,2,"R0: 1.5, 2.5",2
A,0.7,0.333333333333333,-0.401409887582919,0.850290737160616,6,9,"R0: 1.5, 2.5",3
B,0.7,-1,-1,0.683772233983162,0,2,"R0: 1.5, 2.5",3
A,0.8,0.333333333333333,-0.401409887582919,0.850290737160616,6,9,"R0: 1.5, 2.5",3
B,0.8,-1,-1,0.683772233983162,0,2,"R0: 1.5, 2.5",3
A,0.9,0.454545454545455,-0.219485119144842,0.879564531654187,8,11,"R0: 1.5, 2.5",3
B,0.9,-1,-1,0.415196452357427,0,3,"R0: 1.5, 2.5",3
A,1,0.571428571428572,-0.0159513540969437,0.906841424220265,11,14,"R0: 1.5, 2.5",3
B,1,-1,-1,0.415196452357427,0,3,"R0: 1.5, 2.5",3
A,0.7,1,1,1,,,"R0: 1.5, 2.5",4
B,0.7,1,1,1,,,"R0: 1.5, 2.5",4
A,0.8,1,1,1,,,"R0: 1.5, 2.5",4
B,0.8,1,1,1,,,"R0: 1.5, 2.5",4
A,0.9,1,1,1,,,"R0: 1.5, 2.5",4
B,0.9,1,1,1,,,"R0: 1.5, 2.5",4
A,1,1,1,1,,,"R0: 1.5, 2.5",4
B,1,1,1,1,,,"R0: 1.5, 2.5",4
A,0.7,1,-0.683772233983162,1,2,2,"R0: 1.5, 2.5",5
B,0.7,-1,-1,-1,2,3,"R0: 1.5, 2.5",5
A,0.8,1,-0.415196452357427,1,3,3,"R0: 1.5, 2.5",5
B,0.8,-1,-1,-1,2,3,"R0: 1.5, 2.5",5
A,0.9,1,-0.0436475002099628,1,5,5,"R0: 1.5, 2.5",5
B,0.9,-0.333333333333333,-0.983192482680775,0.811401351899508,1,3,"R0: 1.5, 2.5",5
A,1,1,0.180767205549993,1,7,7,"R0: 1.5, 2.5",5
B,1,-0.333333333333333,-0.983192482680775,0.811401351899508,1,3,"R0: 1.5, 2.5",5
A,0.7,0.333333333333333,-0.811401351899508,0.983192482680775,2,3,"R0: 1.5, 2.5",6
B,0.7,1,-1,1,2,2,"R0: 1.5, 2.5",6
A,0.8,0.333333333333333,-0.811401351899508,0.983192482680775,2,3,"R0: 1.5, 2.5",6
B,0.8,-1,-1,0.683772233983162,0,2,"R0: 1.5, 2.5",6
A,0.9,0.75,-0.0530193417504132,0.993680552937496,7,8,"R0: 1.5, 2.5",6
B,0.9,-1,-1,0.204729271232949,0,4,"R0: 1.5, 2.5",6
A,1,0.818181818181818,0.174440166023235,0.995402055572372,10,11,"R0: 1.5, 2.5",6
B,1,-1,-1,0.0436475002099628,0,5,"R0: 1.5, 2.5",6
A,0.7,1,0.180767205549993,1,7,7,"R0: 1.5, 2.5",7
B,0.7,-1,-1,0.95,0,1,"R0: 1.5, 2.5",7
A,0.8,1,0.261166704894362,1,8,8,"R0: 1.5, 2.5",7
B,0.8,-1,-1,0.95,0,1,"R0: 1.5, 2.5",7
A,0.9,0.75,0.233047526301473,0.968972792369172,14,16,"R0: 1.5, 2.5",7
B,0.9,-1,-1,0.95,0,1,"R0: 1.5, 2.5",7
A,1,0.764705882352941,0.271181675797499,0.970841366319395,15,17,"R0: 1.5, 2.5",7
